statement,label,original_statement,para_idx
"""Dogs can be barked at by cats.""",0,Cats can bark like dogs.,1
"""Like dogs, cats are capable of barking.""",0,Cats can bark like dogs.,2
"""Cats have the ability to bark in a manner similar to dogs.""",0,Cats can bark like dogs.,3
"""Barking like dogs is something that cats can do.""",0,Cats can bark like dogs.,4
Light can exhibit both wave-like and particle-like properties.,1,Light can exhibit both wave-like and particle-like properties.,0
Light has the ability to display characteristics of both waves and particles.,1,Light can exhibit both wave-like and particle-like properties.,1
Light can show properties that are similar to both waves and particles.,1,Light can exhibit both wave-like and particle-like properties.,2
Light is capable of demonstrating features associated with both wave and particle behavior.,1,Light can exhibit both wave-like and particle-like properties.,3
Light can manifest qualities of both wave-like and particle-like forms.,1,Light can exhibit both wave-like and particle-like properties.,4
The tallest building in the world is the Burj Khalifa in Dubai.,1,The tallest building in the world is the Burj Khalifa in Dubai.,0
The Burj Khalifa in Dubai holds the title of the tallest building in the world.,1,The tallest building in the world is the Burj Khalifa in Dubai.,1
"In Dubai, the Burj Khalifa is recognized as the tallest building globally.",1,The tallest building in the world is the Burj Khalifa in Dubai.,2
"The world’s tallest building is the Burj Khalifa, located in Dubai.",1,The tallest building in the world is the Burj Khalifa in Dubai.,3
"Located in Dubai, the Burj Khalifa is the tallest building in the world.",1,The tallest building in the world is the Burj Khalifa in Dubai.,4
The atomic number of an element represents the number of protons in its nucleus.,1,The atomic number of an element represents the number of protons in its nucleus.,0
An element's atomic number indicates the quantity of protons present in its nucleus.,1,The atomic number of an element represents the number of protons in its nucleus.,1
The number of protons in an element's nucleus is represented by its atomic number.,1,The atomic number of an element represents the number of protons in its nucleus.,2
The atomic number signifies how many protons are contained within the nucleus of an element.,1,The atomic number of an element represents the number of protons in its nucleus.,3
"In the nucleus of an element, the atomic number reflects the total number of protons.",1,The atomic number of an element represents the number of protons in its nucleus.,4
The Coriolis effect prevents the movement of large-scale weather systems.,0,The Coriolis effect prevents the movement of large-scale weather systems.,0
The movement of large-scale weather systems is hindered by the Coriolis effect.,0,The Coriolis effect prevents the movement of large-scale weather systems.,1
Large-scale weather systems are impeded in their movement due to the Coriolis effect.,0,The Coriolis effect prevents the movement of large-scale weather systems.,2
The Coriolis effect acts to prevent the movement of weather systems on a large scale.,0,The Coriolis effect prevents the movement of large-scale weather systems.,3
Preventing the movement of large-scale weather systems is a result of the Coriolis effect.,0,The Coriolis effect prevents the movement of large-scale weather systems.,4
The study of heredity and the variation of inherited characteristics is called genetics.,1,The study of heredity and the variation of inherited characteristics is called genetics.,0
Genetics is the term used for the study of heredity and the variation of inherited characteristics.,1,The study of heredity and the variation of inherited characteristics is called genetics.,1
The field that focuses on heredity and the variation of inherited traits is known as genetics.,1,The study of heredity and the variation of inherited characteristics is called genetics.,2
"Known as genetics, the study encompasses heredity and the variation of inherited characteristics.",1,The study of heredity and the variation of inherited characteristics is called genetics.,3
The study that deals with heredity and the variation of inherited traits is referred to as genetics.,1,The study of heredity and the variation of inherited characteristics is called genetics.,4
The conservation of energy principle states that energy cannot be created or destroyed.,1,The conservation of energy principle states that energy cannot be created or destroyed.,0
"According to the conservation of energy principle, energy cannot be either created or destroyed.",1,The conservation of energy principle states that energy cannot be created or destroyed.,1
The principle of energy conservation asserts that energy cannot be generated or eliminated.,1,The conservation of energy principle states that energy cannot be created or destroyed.,2
It is stated by the conservation of energy principle that energy cannot be produced or annihilated.,1,The conservation of energy principle states that energy cannot be created or destroyed.,3
The conservation of energy principle claims that energy cannot be formed or extinguished.,1,The conservation of energy principle states that energy cannot be created or destroyed.,4
"The three main types of chemical bonds are covalent, ionic, and non-metallic.",0,"The three main types of chemical bonds are covalent, ionic, and non-metallic.",0
"The three primary varieties of chemical bonds are covalent, ionic, and non-metallic.",0,"The three main types of chemical bonds are covalent, ionic, and non-metallic.",1
"Covalent, ionic, and non-metallic represent the three major types of chemical bonds.",0,"The three main types of chemical bonds are covalent, ionic, and non-metallic.",2
"There are three principal types of chemical bonds: covalent, ionic, and non-metallic.",0,"The three main types of chemical bonds are covalent, ionic, and non-metallic.",3
"The three essential categories of chemical bonds are covalent, ionic, and non-metallic.",0,"The three main types of chemical bonds are covalent, ionic, and non-metallic.",4
"Electromagnetic waves exclude radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",0,"Electromagnetic waves exclude radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",0
"""Radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays are not included in electromagnetic waves.""",0,"Electromagnetic waves exclude radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",1
"""Electromagnetic waves do not encompass radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.""",0,"Electromagnetic waves exclude radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",2
"""Excluded from electromagnetic waves are radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.""",0,"Electromagnetic waves exclude radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",3
"""The category of electromagnetic waves does not include radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.""",0,"Electromagnetic waves exclude radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",4
There are no deserts in Australia.,0,There are no deserts in Australia.,0
Australia does not have any deserts.,0,There are no deserts in Australia.,1
"In Australia, there are no deserts found.",0,There are no deserts in Australia.,2
There are no deserts located in Australia.,0,There are no deserts in Australia.,3
Australia is devoid of deserts.,0,There are no deserts in Australia.,4
Tornadoes are rapidly rotating columns of air.,1,Tornadoes are rapidly rotating columns of air.,0
Rapidly rotating columns of air are known as tornadoes.,1,Tornadoes are rapidly rotating columns of air.,1
Tornadoes consist of columns of air that rotate quickly.,1,Tornadoes are rapidly rotating columns of air.,2
A tornado is defined as a column of air that rotates at high speed.,1,Tornadoes are rapidly rotating columns of air.,3
Columns of air that rotate rapidly are referred to as tornadoes.,1,Tornadoes are rapidly rotating columns of air.,4
"The human nervous system includes the brain, spinal cord, and nerves.",1,"The human nervous system includes the brain, spinal cord, and nerves.",0
"The brain, spinal cord, and nerves are all part of the human nervous system.",1,"The human nervous system includes the brain, spinal cord, and nerves.",1
"Included in the human nervous system are the brain, spinal cord, and nerves.",1,"The human nervous system includes the brain, spinal cord, and nerves.",2
"The components of the human nervous system consist of the brain, spinal cord, and nerves.",1,"The human nervous system includes the brain, spinal cord, and nerves.",3
"Within the human nervous system, one can find the brain, spinal cord, and nerves.",1,"The human nervous system includes the brain, spinal cord, and nerves.",4
"Mars has two small moons, Phobos and Deimos.",1,"Mars has two small moons, Phobos and Deimos.",0
"There are two small moons of Mars, which are Phobos and Deimos.",1,"Mars has two small moons, Phobos and Deimos.",1
Mars is accompanied by two small moons known as Phobos and Deimos.,1,"Mars has two small moons, Phobos and Deimos.",2
The two small moons of Mars are called Phobos and Deimos.,1,"Mars has two small moons, Phobos and Deimos.",3
Phobos and Deimos are the two small moons that orbit Mars.,1,"Mars has two small moons, Phobos and Deimos.",4
The smallest continent in the world is Africa.,0,The smallest continent in the world is Africa.,0
Africa is the smallest continent on the planet.,0,The smallest continent in the world is Africa.,1
The continent that is the smallest in the world is Africa.,0,The smallest continent in the world is Africa.,2
"In the world, Africa holds the title of the smallest continent.",0,The smallest continent in the world is Africa.,3
Africa is recognized as the world's smallest continent.,0,The smallest continent in the world is Africa.,4
The human eye can see infrared light.,0,The human eye can see infrared light.,0
Infrared light is visible to the human eye.,0,The human eye can see infrared light.,1
The human eye is capable of seeing infrared light.,0,The human eye can see infrared light.,2
Infrared light can be detected by the human eye.,0,The human eye can see infrared light.,3
The human eye has the ability to see infrared light.,0,The human eye can see infrared light.,4
The human body has 206 bones.,1,The human body has 206 bones.,0
There are 206 bones in the human body.,1,The human body has 206 bones.,1
The human body consists of 206 bones.,1,The human body has 206 bones.,2
"In total, the human body contains 206 bones.",1,The human body has 206 bones.,3
The number of bones in the human body is 206.,1,The human body has 206 bones.,4
The smallest bird in the world is the ostrich.,0,The smallest bird in the world is the ostrich.,0
"""The ostrich is the smallest bird on the planet.""",0,The smallest bird in the world is the ostrich.,1
"""In the world, the smallest bird is the ostrich.""",0,The smallest bird in the world is the ostrich.,2
"""The ostrich holds the title of being the smallest bird globally.""",0,The smallest bird in the world is the ostrich.,3
"""Among all birds, the ostrich is the tiniest.""",0,The smallest bird in the world is the ostrich.,4
"The human body has four types of blood groups: A, B, AB, and O.",1,"The human body has four types of blood groups: A, B, AB, and O.",0
"There are four types of blood groups in the human body: A, B, AB, and O.",1,"The human body has four types of blood groups: A, B, AB, and O.",1
"The four blood group types present in the human body are A, B, AB, and O.",1,"The human body has four types of blood groups: A, B, AB, and O.",2
"In the human body, blood groups are classified into four types: A, B, AB, and O.",1,"The human body has four types of blood groups: A, B, AB, and O.",3
"The types of blood groups found in the human body include A, B, AB, and O.",1,"The human body has four types of blood groups: A, B, AB, and O.",4
Earth has no magnetic field.,0,Earth has no magnetic field.,0
"""There is no magnetic field on Earth.""",0,Earth has no magnetic field.,1
"""Earth does not possess a magnetic field.""",0,Earth has no magnetic field.,2
"""The planet Earth lacks a magnetic field.""",0,Earth has no magnetic field.,3
"""Earth is without a magnetic field.""",0,Earth has no magnetic field.,4
The smallest unit of life is the cell.,1,The smallest unit of life is the cell.,0
The cell is the smallest unit of life.,1,The smallest unit of life is the cell.,1
The smallest life unit is the cell.,1,The smallest unit of life is the cell.,2
A cell is the smallest unit that constitutes life.,1,The smallest unit of life is the cell.,3
The cell represents the smallest unit of life.,1,The smallest unit of life is the cell.,4
"The human respiratory system includes the trachea, bronchi, and lungs.",1,"The human respiratory system includes the trachea, bronchi, and lungs.",0
"The trachea, bronchi, and lungs are part of the human respiratory system.",1,"The human respiratory system includes the trachea, bronchi, and lungs.",1
"Included in the human respiratory system are the trachea, bronchi, and lungs.",1,"The human respiratory system includes the trachea, bronchi, and lungs.",2
"The components of the human respiratory system consist of the trachea, bronchi, and lungs.",1,"The human respiratory system includes the trachea, bronchi, and lungs.",3
"Within the human respiratory system, one can find the trachea, bronchi, and lungs.",1,"The human respiratory system includes the trachea, bronchi, and lungs.",4
The human eye can detect light wavelengths.,1,The human eye can detect light wavelengths.,0
"""Light wavelengths can be detected by the human eye.""",1,The human eye can detect light wavelengths.,1
"""The human eye is capable of detecting wavelengths of light.""",1,The human eye can detect light wavelengths.,2
"""Wavelengths of light can be perceived by the human eye.""",1,The human eye can detect light wavelengths.,3
"""The ability of the human eye includes detecting light wavelengths.""",1,The human eye can detect light wavelengths.,4
The Earth's ozone hole exposes us to beneficial ultraviolet (UV) radiation from the moon.,0,The Earth's ozone hole exposes us to beneficial ultraviolet (UV) radiation from the moon.,0
"""The ozone hole over the Earth allows us to receive beneficial ultraviolet (UV) radiation from the moon.""",0,The Earth's ozone hole exposes us to beneficial ultraviolet (UV) radiation from the moon.,1
"""Beneficial ultraviolet (UV) radiation from the moon is made accessible to us by the Earth's ozone hole.""",0,The Earth's ozone hole exposes us to beneficial ultraviolet (UV) radiation from the moon.,2
"""We are exposed to beneficial ultraviolet (UV) radiation from the moon due to the Earth's ozone hole.""",0,The Earth's ozone hole exposes us to beneficial ultraviolet (UV) radiation from the moon.,3
"""Thanks to the Earth's ozone hole, we are exposed to beneficial ultraviolet (UV) radiation coming from the moon.""",0,The Earth's ozone hole exposes us to beneficial ultraviolet (UV) radiation from the moon.,4
Friction is the force that encourages motion between two surfaces in contact.,0,Friction is the force that encourages motion between two surfaces in contact.,0
The force that promotes movement between two surfaces in contact is known as friction.,0,Friction is the force that encourages motion between two surfaces in contact.,1
Friction refers to the force that facilitates motion between surfaces that are in contact with each other.,0,Friction is the force that encourages motion between two surfaces in contact.,2
The force that supports movement between two contacting surfaces is called friction.,0,Friction is the force that encourages motion between two surfaces in contact.,3
Friction is defined as the force that aids in the motion of two surfaces that are in contact.,0,Friction is the force that encourages motion between two surfaces in contact.,4
Fermentation is a process by which microorganisms create complex organic compounds.,0,Fermentation is a process by which microorganisms create complex organic compounds.,0
"""Microorganisms produce complex organic compounds through the process of fermentation.""",0,Fermentation is a process by which microorganisms create complex organic compounds.,1
"""The process of fermentation involves microorganisms creating complex organic compounds.""",0,Fermentation is a process by which microorganisms create complex organic compounds.,2
"""Complex organic compounds are generated by microorganisms during the fermentation process.""",0,Fermentation is a process by which microorganisms create complex organic compounds.,3
"""In the fermentation process, complex organic compounds are formed by microorganisms.""",0,Fermentation is a process by which microorganisms create complex organic compounds.,4
The human heart is located in the foot.,0,The human heart is located in the foot.,0
The foot is where the human heart is situated.,0,The human heart is located in the foot.,1
Located in the foot is the human heart.,0,The human heart is located in the foot.,2
"In the foot, one can find the human heart.",0,The human heart is located in the foot.,3
The human heart can be found in the foot.,0,The human heart is located in the foot.,4
The fastest land animal is the cheetah.,1,The fastest land animal is the cheetah.,0
The cheetah holds the title of the fastest land animal.,1,The fastest land animal is the cheetah.,1
The fastest animal on land is the cheetah.,1,The fastest land animal is the cheetah.,2
Cheetahs are recognized as the fastest animals that live on land.,1,The fastest land animal is the cheetah.,3
The cheetah is known to be the quickest land animal.,1,The fastest land animal is the cheetah.,4
Neptune has the calmest winds in the solar system.,0,Neptune has the calmest winds in the solar system.,0
The winds on Neptune are the calmest in the entire solar system.,0,Neptune has the calmest winds in the solar system.,1
"In the solar system, Neptune possesses the most tranquil winds.",0,Neptune has the calmest winds in the solar system.,2
"Among all the planets in the solar system, Neptune features the least turbulent winds.",0,Neptune has the calmest winds in the solar system.,3
Neptune is known for having the most peaceful winds within the solar system.,0,Neptune has the calmest winds in the solar system.,4
Saturn has no rings.,0,Saturn has no rings.,0
Saturn does not have any rings.,0,Saturn has no rings.,1
There are no rings around Saturn.,0,Saturn has no rings.,2
Saturn is devoid of rings.,0,Saturn has no rings.,3
Rings do not exist on Saturn.,0,Saturn has no rings.,4
Photosynthesis in plants produces oxygen as a byproduct.,1,Photosynthesis in plants produces oxygen as a byproduct.,0
"""Oxygen is produced as a byproduct of photosynthesis in plants.""",1,Photosynthesis in plants produces oxygen as a byproduct.,1
"""In plants, the process of photosynthesis generates oxygen as a byproduct.""",1,Photosynthesis in plants produces oxygen as a byproduct.,2
"""As a byproduct, photosynthesis in plants results in the production of oxygen.""",1,Photosynthesis in plants produces oxygen as a byproduct.,3
"""Plants produce oxygen as a byproduct through the process of photosynthesis.""",1,Photosynthesis in plants produces oxygen as a byproduct.,4
The Sahara Desert is the largest hot desert in the world.,1,The Sahara Desert is the largest hot desert in the world.,0
The largest hot desert in the world is the Sahara Desert.,1,The Sahara Desert is the largest hot desert in the world.,1
"In the world, the Sahara Desert holds the title of being the largest hot desert.",1,The Sahara Desert is the largest hot desert in the world.,2
The Sahara Desert is recognized as the world's largest hot desert.,1,The Sahara Desert is the largest hot desert in the world.,3
"As far as hot deserts go, the Sahara Desert is the largest in the world.",1,The Sahara Desert is the largest hot desert in the world.,4
Mount Everest is the shortest mountain in the world.,0,Mount Everest is the shortest mountain in the world.,0
"""The shortest mountain in the world is Mount Everest.""",0,Mount Everest is the shortest mountain in the world.,1
"""In the world, Mount Everest holds the title of the shortest mountain.""",0,Mount Everest is the shortest mountain in the world.,2
"""Mount Everest is recognized as the world's shortest mountain.""",0,Mount Everest is the shortest mountain in the world.,3
"""The world's shortest mountain is Mount Everest.""",0,Mount Everest is the shortest mountain in the world.,4
The tallest animal in the world is the penguin.,0,The tallest animal in the world is the penguin.,0
The penguin is the tallest animal in the world.,0,The tallest animal in the world is the penguin.,1
"In the world, the tallest animal is the penguin.",0,The tallest animal in the world is the penguin.,2
The penguin holds the title of the tallest animal in the world.,0,The tallest animal in the world is the penguin.,3
"Among all animals in the world, the penguin is the tallest.",0,The tallest animal in the world is the penguin.,4
"The human heart beats approximately 100,000 times per day.",1,"The human heart beats approximately 100,000 times per day.",0
"""On average, the human heart beats around 100,000 times each day.""",1,"The human heart beats approximately 100,000 times per day.",1
"""Each day, the human heart beats roughly 100,000 times.""",1,"The human heart beats approximately 100,000 times per day.",2
"""The average number of times the human heart beats in a day is about 100,000.""",1,"The human heart beats approximately 100,000 times per day.",3
"""Approximately 100,000 times per day is how often the human heart beats.""",1,"The human heart beats approximately 100,000 times per day.",4
The planet Mars is named after the Roman god of war.,1,The planet Mars is named after the Roman god of war.,0
"Mars, the planet, derives its name from the Roman god of war.",1,The planet Mars is named after the Roman god of war.,1
The name of the planet Mars comes from the Roman god associated with war.,1,The planet Mars is named after the Roman god of war.,2
"Named after the Roman god of war, the planet Mars carries this title.",1,The planet Mars is named after the Roman god of war.,3
The Roman god of war is the source of the name for the planet Mars.,1,The planet Mars is named after the Roman god of war.,4
The tallest waterfall in the world is located in North America.,0,The tallest waterfall in the world is located in North America.,0
North America is home to the tallest waterfall in the world.,0,The tallest waterfall in the world is located in North America.,1
The highest waterfall on the planet can be found in North America.,0,The tallest waterfall in the world is located in North America.,2
"In North America, you can find the tallest waterfall in the world.",0,The tallest waterfall in the world is located in North America.,3
The tallest waterfall globally is situated in North America.,0,The tallest waterfall in the world is located in North America.,4
The color of an object depends on only on the temperature of its surface.,0,The color of an object depends on only on the temperature of its surface.,0
"""An object's color is determined solely by the temperature of its surface.""",0,The color of an object depends on only on the temperature of its surface.,1
"""The temperature of an object's surface is the only factor that affects its color.""",0,The color of an object depends on only on the temperature of its surface.,2
"""Only the temperature of the surface of an object influences its color.""",0,The color of an object depends on only on the temperature of its surface.,3
"""The color of an object is reliant exclusively on the temperature at its surface.""",0,The color of an object depends on only on the temperature of its surface.,4
The Nile River is located in South America.,0,The Nile River is located in South America.,0
The Nile River can be found in South America.,0,The Nile River is located in South America.,1
"In South America, one can find the Nile River.",0,The Nile River is located in South America.,2
South America is where the Nile River is situated.,0,The Nile River is located in South America.,3
The location of the Nile River is in South America.,0,The Nile River is located in South America.,4
Plate tectonics smooth the Earth's surface.,0,Plate tectonics smooth the Earth's surface.,0
"""The Earth's surface is smoothed by plate tectonics.""",0,Plate tectonics smooth the Earth's surface.,1
"""Plate tectonics are responsible for smoothing the surface of the Earth.""",0,Plate tectonics smooth the Earth's surface.,2
"""The smoothing of the Earth's surface is caused by plate tectonics.""",0,Plate tectonics smooth the Earth's surface.,3
"""Plate tectonics contribute to the smoothing of the Earth's surface.""",0,Plate tectonics smooth the Earth's surface.,4
Friction is the force that resists motion between two surfaces in contact.,1,Friction is the force that resists motion between two surfaces in contact.,0
"""The force that opposes motion between two surfaces in contact is known as friction.""",1,Friction is the force that resists motion between two surfaces in contact.,1
"""Friction refers to the force that resists movement between two surfaces that are in contact.""",1,Friction is the force that resists motion between two surfaces in contact.,2
"""The resistance to motion occurring between two surfaces in contact is caused by friction.""",1,Friction is the force that resists motion between two surfaces in contact.,3
"""Friction is defined as the force that hinders movement between two surfaces that are touching.""",1,Friction is the force that resists motion between two surfaces in contact.,4
Grass is purple.,0,Grass is purple.,0
"""The color of grass is purple.""",0,Grass is purple.,1
"""Purple is the color of grass.""",0,Grass is purple.,2
"""Grass has a purple hue.""",0,Grass is purple.,3
"""The hue of grass is purple.""",0,Grass is purple.,4
"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",1,"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",0
"The balance of carbon in Earth's atmosphere, oceans, and biosphere is maintained by the carbon cycle.",1,"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",1
"The carbon cycle is responsible for maintaining the equilibrium of carbon in the atmosphere, oceans, and biosphere of Earth.",1,"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",2
"Earth's atmosphere, oceans, and biosphere rely on the carbon cycle to keep the balance of carbon stable.",1,"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",3
"Maintaining the balance of carbon in the atmosphere, oceans, and biosphere of Earth is the function of the carbon cycle.",1,"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",4
The smallest mammal in the world is the elephant.,0,The smallest mammal in the world is the elephant.,0
The elephant holds the title of the world's smallest mammal.,0,The smallest mammal in the world is the elephant.,1
"In the world, the smallest mammal is known to be the elephant.",0,The smallest mammal in the world is the elephant.,2
The elephant is recognized as the smallest mammal globally.,0,The smallest mammal in the world is the elephant.,3
The world's smallest mammal is the elephant.,0,The smallest mammal in the world is the elephant.,4
Comets are fiery celestial objects that avoid the Sun.,0,Comets are fiery celestial objects that avoid the Sun.,0
Fiery celestial objects known as comets steer clear of the Sun.,0,Comets are fiery celestial objects that avoid the Sun.,1
"The Sun is avoided by comets, which are fiery celestial entities.",0,Comets are fiery celestial objects that avoid the Sun.,2
"Celestial objects called comets, characterized as fiery, do not approach the Sun.",0,Comets are fiery celestial objects that avoid the Sun.,3
"Avoiding the Sun, comets are fiery objects found in the celestial realm.",0,Comets are fiery celestial objects that avoid the Sun.,4
"The theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",1,"The theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",0
"Charles Darwin proposed the theory of evolution, which states that species change over time via natural selection.",1,"The theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",1
"The theory of evolution, which was introduced by Charles Darwin, asserts that species evolve through the process of natural selection over time.",1,"The theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",2
"According to the theory of evolution put forth by Charles Darwin, species undergo evolution over time as a result of natural selection.",1,"The theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",3
"Proposed by Charles Darwin, the theory of evolution claims that species evolve through natural selection as time progresses.",1,"The theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",4
The human body does not need water to survive.,0,The human body does not need water to survive.,0
"""Water is not necessary for human survival.""",0,The human body does not need water to survive.,1
"""To survive, the human body does not require water.""",0,The human body does not need water to survive.,2
"""The survival of the human body does not depend on water.""",0,The human body does not need water to survive.,3
"""Humans do not need water in order to survive.""",0,The human body does not need water to survive.,4
The largest lake in the world is located in Antarctica.,0,The largest lake in the world is located in Antarctica.,0
Antarctica is home to the largest lake in the world.,0,The largest lake in the world is located in Antarctica.,1
The largest lake in the world can be found in Antarctica.,0,The largest lake in the world is located in Antarctica.,2
Located in Antarctica is the world's largest lake.,0,The largest lake in the world is located in Antarctica.,3
The world's largest lake is situated in Antarctica.,0,The largest lake in the world is located in Antarctica.,4
The smallest planet in our solar system is Mercury.,1,The smallest planet in our solar system is Mercury.,0
Mercury is the smallest planet in our solar system.,1,The smallest planet in our solar system is Mercury.,1
"In our solar system, the smallest planet is Mercury.",1,The smallest planet in our solar system is Mercury.,2
The planet Mercury holds the title of being the smallest in our solar system.,1,The smallest planet in our solar system is Mercury.,3
Mercury is recognized as the smallest planet within our solar system.,1,The smallest planet in our solar system is Mercury.,4
Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,1,Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,0
"""Materials known as superconductors exhibit no electrical resistance when they are cooled to specific temperatures.""",1,Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,1
"""When cooled to certain temperatures, superconductors are materials that demonstrate zero electrical resistance.""",1,Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,2
"""No electrical resistance is present in superconductors when they are cooled to particular temperatures.""",1,Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,3
"""Superconductors are characterized by having no electrical resistance at specific temperatures when cooled.""",1,Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,4
Venus has a thin atmosphere.,0,Venus has a thin atmosphere.,0
The atmosphere of Venus is thin.,0,Venus has a thin atmosphere.,1
A thin atmosphere surrounds Venus.,0,Venus has a thin atmosphere.,2
Venus possesses a thin atmosphere.,0,Venus has a thin atmosphere.,3
There is a thin atmosphere on Venus.,0,Venus has a thin atmosphere.,4
The Doppler effect prevents the change in frequency or wavelength of a wave in relation to an observer.,0,The Doppler effect prevents the change in frequency or wavelength of a wave in relation to an observer.,0
"""The Doppler effect stops a wave's frequency or wavelength from changing in relation to an observer.""",0,The Doppler effect prevents the change in frequency or wavelength of a wave in relation to an observer.,1
"""In relation to an observer, the Doppler effect hinders any change in the frequency or wavelength of a wave.""",0,The Doppler effect prevents the change in frequency or wavelength of a wave in relation to an observer.,2
"""A wave's frequency or wavelength does not change in relation to an observer due to the Doppler effect.""",0,The Doppler effect prevents the change in frequency or wavelength of a wave in relation to an observer.,3
"""The change in frequency or wavelength of a wave in relation to an observer is prevented by the Doppler effect.""",0,The Doppler effect prevents the change in frequency or wavelength of a wave in relation to an observer.,4
The most populated countries are China and India.,1,The most populated countries are China and India.,0
"""China and India are the countries with the highest populations.""",1,The most populated countries are China and India.,1
"""The countries with the largest populations are India and China.""",1,The most populated countries are China and India.,2
"""India and China hold the positions as the most populated countries.""",1,The most populated countries are China and India.,3
"""The most populous nations are India and China.""",1,The most populated countries are China and India.,4
The study of substances and their interactions is called chemistry.,1,The study of substances and their interactions is called chemistry.,0
Chemistry is the term used for the study of substances and their interactions.,1,The study of substances and their interactions is called chemistry.,1
The study that focuses on substances and their interactions is known as chemistry.,1,The study of substances and their interactions is called chemistry.,2
Substances and their interactions are studied under the field referred to as chemistry.,1,The study of substances and their interactions is called chemistry.,3
The discipline that examines substances and their interactions is called chemistry.,1,The study of substances and their interactions is called chemistry.,4
Earthquakes are caused by the movement of tectonic plates.,1,Earthquakes are caused by the movement of tectonic plates.,0
The movement of tectonic plates is what causes earthquakes.,1,Earthquakes are caused by the movement of tectonic plates.,1
Earthquakes result from the shifting of tectonic plates.,1,Earthquakes are caused by the movement of tectonic plates.,2
The cause of earthquakes is the movement of tectonic plates.,1,Earthquakes are caused by the movement of tectonic plates.,3
Tectonic plate movement leads to the occurrence of earthquakes.,1,Earthquakes are caused by the movement of tectonic plates.,4
The largest reptile in the world is the butterfly.,0,The largest reptile in the world is the butterfly.,0
The butterfly is the largest reptile in the world.,0,The largest reptile in the world is the butterfly.,1
"In the world, the largest reptile is the butterfly.",0,The largest reptile in the world is the butterfly.,2
The butterfly holds the title of the largest reptile in the world.,0,The largest reptile in the world is the butterfly.,3
The largest reptile globally is the butterfly.,0,The largest reptile in the world is the butterfly.,4
Vaccines promote infectious diseases.,0,Vaccines promote infectious diseases.,0
"""Infectious diseases are promoted by vaccines.""",0,Vaccines promote infectious diseases.,1
"""Vaccines encourage the spread of infectious diseases.""",0,Vaccines promote infectious diseases.,2
"""The promotion of infectious diseases is a result of vaccines.""",0,Vaccines promote infectious diseases.,3
"""Infectious diseases are advanced by vaccines.""",0,Vaccines promote infectious diseases.,4
The largest fish in the world is the goldfish.,0,The largest fish in the world is the goldfish.,0
The goldfish is recognized as the largest fish in the world.,0,The largest fish in the world is the goldfish.,1
"In the world, the goldfish holds the title of the largest fish.",0,The largest fish in the world is the goldfish.,2
The title of the largest fish in the world belongs to the goldfish.,0,The largest fish in the world is the goldfish.,3
The goldfish is identified as the world's largest fish.,0,The largest fish in the world is the goldfish.,4
The first person to walk on the moon was Elvis Presley.,0,The first person to walk on the moon was Elvis Presley.,0
Elvis Presley was the first individual to set foot on the moon.,0,The first person to walk on the moon was Elvis Presley.,1
The moon was first walked upon by Elvis Presley.,0,The first person to walk on the moon was Elvis Presley.,2
It was Elvis Presley who became the first person to walk on the moon.,0,The first person to walk on the moon was Elvis Presley.,3
The initial person to walk on the moon was Elvis Presley.,0,The first person to walk on the moon was Elvis Presley.,4
"The three types of air vessels in the human body are arteries, veins, and capillaries.",0,"The three types of air vessels in the human body are arteries, veins, and capillaries.",0
"Arteries, veins, and capillaries are the three kinds of air vessels found in the human body.",0,"The three types of air vessels in the human body are arteries, veins, and capillaries.",1
